,job_name,norm_job_submit_time,gpu_milli,ddl,A100,GTX2080Ti,V100
952,openb-pod-5113,0,470,inf,2847.0,5257,7559
953,openb-pod-4873,0,460,3858.0,2401.0,3545,6333
954,openb-pod-4449,0,320,inf,4248.0,6838,10726
955,openb-pod-4653,0,110,inf,3614.0,6909,8678
956,openb-pod-4397,0,460,inf,1018.0,1474,2690
957,openb-pod-3392,0,470,inf,1781.0,3543,4303
958,openb-pod-6384,0,220,inf,13234.0,19319,33081
959,openb-pod-3900,0,470,inf,2031.0,3279,5130
960,openb-pod-4957,0,470,inf,1232.0,1776,3123
961,openb-pod-7384,0,650,inf,13638.0,22517,32940
962,openb-pod-1232,0,320,inf,1050.0,1554,2571
963,openb-pod-6559,0,460,inf,1619.0,2301,3922
964,openb-pod-1352,0,320,inf,31053.0,62055,78045
965,openb-pod-7903,0,810,inf,62517.0,112862,150543
966,openb-pod-6598,0,330,inf,55746.0,110170,145104
967,openb-pod-5731,0,470,inf,12061.0,19539,31633
968,openb-pod-3266,0,810,inf,235236.0,459701,610185
969,openb-pod-7507,0,220,inf,8537.0,13124,22475
970,openb-pod-3311,0,110,inf,2510.0,3768,6026
971,openb-pod-5852,0,230,inf,10190.0,16588,25872
972,openb-pod-2931,0,220,inf,1106.0,2086,2938
973,openb-pod-3785,0,320,inf,10658.0,20873,26107
974,openb-pod-5865,0,320,inf,1723.0,3422,4429
975,openb-pod-4230,0,320,inf,38811.0,69442,99614
976,openb-pod-4956,0,470,inf,3238836.0,4900274,8167886
977,openb-pod-4714,0,470,inf,3333.0,6183,8413
978,openb-pod-1811,0,460,inf,2638.0,4199,6887
979,openb-pod-4546,0,160,inf,17445.0,32832,42401
980,openb-pod-6255,0,320,inf,1201.0,1924,3121
981,openb-pod-3039,0,470,inf,7721.0,11500,19545
982,openb-pod-6411,0,470,inf,10823.0,15334,28348
983,openb-pod-3949,0,330,inf,18162.0,32665,44183
984,openb-pod-1907,0,650,inf,1550.0,2230,3768
985,openb-pod-2183,0,320,185603.0,65758.0,116629,173337
986,openb-pod-4748,0,460,inf,193496.0,292018,474490
987,openb-pod-2954,0,320,inf,6439.0,12554,17063
988,openb-pod-7804,0,460,inf,14993.0,26298,37190
989,openb-pod-4028,0,470,inf,2330.0,4136,6014
990,openb-pod-4823,0,470,inf,1363.0,2188,3449
991,openb-pod-5263,0,650,inf,2040.0,3936,5203
992,openb-pod-4161,0,460,inf,11939.0,21627,30968
993,openb-pod-5024,0,320,inf,65758.0,97440,158926
994,openb-pod-1108,0,470,inf,4911.0,8381,12318
995,openb-pod-4291,0,650,6493.0,3197.0,5720,7955
996,openb-pod-2595,0,320,inf,23843.0,38380,61418
997,openb-pod-5613,0,650,inf,2194.0,3491,5823
998,openb-pod-2243,0,320,54193.0,23299.0,34443,61621
999,openb-pod-4090,0,470,inf,4058.0,7485,10390
1000,openb-pod-6203,0,320,inf,16793.0,28960,41816
1001,openb-pod-2672,0,320,inf,1359.0,2246,3275
1002,openb-pod-6769,0,320,inf,1288.0,2419,3258
1003,openb-pod-7030,0,470,inf,2366.0,3695,5850
1004,openb-pod-6158,0,470,inf,1020.0,1736,2663
1005,openb-pod-4921,0,160,inf,20604.0,41085,53331
1006,openb-pod-5989,0,470,inf,2863.0,4717,7609
1007,openb-pod-7110,0,810,inf,133432.0,208106,330775
1008,openb-pod-6816,0,470,inf,37965.0,54205,96731
1009,openb-pod-1677,0,460,inf,26697.0,39066,69489
1010,openb-pod-6333,0,110,11081.0,3770.0,6938,9511
1011,openb-pod-3891,0,470,inf,1269.0,2019,3113
1012,openb-pod-5291,0,470,inf,3356.0,5085,8882
1013,openb-pod-4173,0,470,inf,1567.0,2970,3828
1014,openb-pod-5311,0,470,inf,2863.0,5589,6896
1015,openb-pod-1416,0,650,inf,1772.0,3008,4544
1016,openb-pod-7741,0,320,inf,6427.0,9346,16797
1017,openb-pod-3347,0,460,inf,16619.0,28956,42913
1018,openb-pod-6316,0,320,inf,1864.0,2733,4870
1019,openb-pod-3996,0,320,inf,5410.0,8321,13400
1020,openb-pod-6278,0,470,inf,4519.0,6717,11836
1021,openb-pod-1526,0,110,inf,1063.0,1582,2710
1022,openb-pod-7971,0,320,inf,48850.0,82639,119612
1023,openb-pod-3440,0,320,43414.0,23299.0,44758,56577
1024,openb-pod-4353,0,650,inf,12507.0,22210,31380
1025,openb-pod-3654,0,320,inf,26115.0,49684,67975
1026,openb-pod-5799,0,160,inf,2879.0,5176,7220
1027,openb-pod-7261,0,320,inf,5641.0,10524,13975
1028,openb-pod-2562,0,230,inf,7102.0,10816,18024
1029,openb-pod-1214,0,230,inf,2543.0,4143,6432
1030,openb-pod-6324,0,320,63834.0,26115.0,48699,63959
1031,openb-pod-3589,0,320,inf,75073.0,138038,196513
1032,openb-pod-4110,0,460,inf,5758.0,10263,14559
1033,openb-pod-3470,0,320,37155.0,16521.0,31843,40154
1034,openb-pod-7677,0,220,inf,72698.0,141437,183903
1035,openb-pod-5525,0,320,inf,4344.0,7790,11068
1036,openb-pod-1403,0,470,inf,1542.0,3008,3994
1037,openb-pod-5264,0,320,10293.0,4559.0,8233,11606
1038,openb-pod-5453,0,470,inf,6630.0,12855,16663
1039,openb-pod-1411,0,160,inf,2427.0,3711,6409
1040,openb-pod-2754,0,470,inf,10823.0,18631,28145
1041,openb-pod-5099,0,470,inf,3752.0,5591,9469
1042,openb-pod-1131,0,650,11660.0,6835.0,10481,16682
1043,openb-pod-4850,0,220,inf,72698.0,129297,184958
1044,openb-pod-3483,0,470,inf,13597.0,25465,34299
1045,openb-pod-5064,0,140,inf,521659.0,1025122,1283079
1046,openb-pod-2741,0,470,inf,7185.0,12540,17846
1047,openb-pod-2477,0,470,inf,11842.0,21567,29695
1048,openb-pod-4197,0,460,inf,2039.0,4075,4930
1049,openb-pod-5944,0,470,inf,4468.0,7905,11199
1050,openb-pod-1466,0,810,inf,22297.0,38356,53635
1051,openb-pod-3610,0,320,inf,16994.0,31960,42325
1052,openb-pod-6398,0,470,inf,3770.0,6423,9641
1053,openb-pod-5131,0,320,inf,5365.0,8290,13518
1054,openb-pod-7451,0,320,inf,43251.0,73565,108861
1055,openb-pod-4305,0,650,inf,3126.0,5382,7618
1056,openb-pod-6946,0,160,inf,2036.0,3417,5099
1057,openb-pod-7502,0,480,inf,5365.0,7762,13754
1058,openb-pod-4073,0,470,inf,2330.0,4232,5722
1059,openb-pod-6980,0,650,4502.0,3721.0,5989,9701
1060,openb-pod-1781,0,470,inf,2252.0,4431,5632
1061,openb-pod-4456,0,230,inf,12206.0,22931,31558
1062,openb-pod-6820,0,810,inf,60796.0,108129,160778
1063,openb-pod-6086,0,470,inf,1236.0,2201,3164
1064,openb-pod-7656,0,320,inf,2968.0,5862,7410
1065,openb-pod-4992,0,650,inf,1777.0,2566,4675
1066,openb-pod-4030,0,320,19273.0,8794.0,15158,22369
1067,openb-pod-7839,0,160,inf,2427.0,4401,6420
1068,openb-pod-5048,0,320,inf,4589.0,6544,11027
1069,openb-pod-6618,0,470,inf,1058.0,1570,2581
1070,openb-pod-6260,0,320,inf,18637.0,31464,46791
1071,openb-pod-3798,0,160,inf,1135.0,1971,2805
1072,openb-pod-4859,0,320,inf,2492.0,3956,5997
1073,openb-pod-5662,0,470,inf,6396.0,10895,16940
1074,openb-pod-5297,0,650,inf,1377.0,2501,3487
1075,openb-pod-2074,0,460,inf,1736.0,2503,4387
1076,openb-pod-3909,0,110,inf,22724.0,43143,60317
1077,openb-pod-4836,0,470,inf,1232.0,2175,3136
1078,openb-pod-4635,0,220,inf,4278.0,7797,11087
1079,openb-pod-2651,0,470,inf,4275.0,8090,10470
1080,openb-pod-4588,0,470,inf,3772.0,6612,9914
1081,openb-pod-3562,0,470,inf,2330.0,3992,5706
1082,openb-pod-5306,0,440,inf,3231252.0,6363149,7918458
1083,openb-pod-4862,0,650,inf,1302.0,2200,3226
1084,openb-pod-7131,0,320,inf,25559.0,38861,67854
1085,openb-pod-2708,0,320,inf,19425.0,38491,51284
1086,openb-pod-3452,0,650,inf,1539.0,2406,3902
1087,openb-pod-7187,0,220,inf,294651.0,553323,726623
1088,openb-pod-3323,0,320,inf,4506.0,8719,11861
1089,openb-pod-1601,0,650,inf,2127.0,3024,5293
1090,openb-pod-2739,0,320,inf,9379.0,17904,24462
1091,openb-pod-1460,0,160,inf,37083.0,62341,94427
1092,openb-pod-1289,0,320,inf,4505.0,6782,11072
1093,openb-pod-4457,0,470,inf,6630.0,12114,16311
1094,openb-pod-2582,0,320,inf,7765.0,11515,18803
1095,openb-pod-7756,0,460,inf,1049.0,1696,2732
1096,openb-pod-3619,0,650,inf,1216.0,2281,3216
1097,openb-pod-8127,0,320,inf,10811.0,19639,27856
1098,openb-pod-2129,0,470,inf,9688.0,14774,24625
1099,openb-pod-3194,0,810,inf,38852.0,75580,93301
1100,openb-pod-1726,0,320,inf,4589.0,6917,11531
1101,openb-pod-6229,0,320,15571.0,6439.0,11865,16554
1102,openb-pod-2977,0,650,inf,1190.0,1781,2875
1103,openb-pod-3087,0,230,inf,12674.0,22635,33512
1104,openb-pod-2099,0,460,inf,1766.0,3040,4540
1105,openb-pod-6457,0,320,inf,7890.0,15144,20792
1106,openb-pod-6154,0,650,inf,2815.0,4560,7107
1107,openb-pod-4171,0,810,inf,74653.0,115917,193801
1108,openb-pod-2879,0,470,6362.0,2548.0,4211,6314
1109,openb-pod-2580,0,160,inf,6486.0,11545,16102
1110,openb-pod-7825,0,110,inf,5577.0,8082,14802
1111,openb-pod-6415,0,320,inf,5583.0,11062,14421
1112,openb-pod-2899,0,650,inf,2067.0,3890,5036
1113,openb-pod-6535,0,460,inf,2399.0,4683,6180
1114,openb-pod-5463,0,650,inf,1130.0,1711,2844
1115,openb-pod-2384,0,220,inf,27968.0,48794,71710
1116,openb-pod-3435,0,650,inf,2194.0,4223,5513
1117,openb-pod-7941,0,320,inf,11136.0,18970,29062
1118,openb-pod-2625,0,650,inf,1022.0,1589,2497
1119,openb-pod-7659,0,160,inf,48212.0,79606,123352
1120,openb-pod-4235,0,320,inf,2999.0,4713,7900
1121,openb-pod-3854,0,470,4910.0,2995.0,4239,7511
1122,openb-pod-2943,0,650,inf,1022.0,1928,2590
1123,openb-pod-3134,0,810,inf,79992.0,134461,210653
1124,openb-pod-7146,0,470,inf,3868.0,7040,9897
1125,openb-pod-1831,0,160,inf,2026.0,3550,5041
1126,openb-pod-4962,0,650,inf,3212.0,4654,8352
1127,openb-pod-4796,0,320,inf,5091.0,9172,12896
1128,openb-pod-7534,0,470,inf,1916.0,3353,4655
1129,openb-pod-2649,0,320,inf,1013.0,1686,2646
1130,openb-pod-1319,0,110,inf,4177.0,7982,10694
1131,openb-pod-8059,0,220,14755.0,9925.0,18196,24563
1132,openb-pod-6872,0,470,inf,9389.0,18598,22573
1133,openb-pod-6424,0,220,inf,2719.0,3940,6629
1134,openb-pod-7127,0,470,inf,14551.0,22710,38516
1135,openb-pod-3988,0,650,inf,1316.0,2160,3342
1136,openb-pod-1146,0,650,inf,2120.0,3842,5507
1137,openb-pod-5356,0,370,8530.0,4972.0,9055,12555
1138,openb-pod-7473,0,650,inf,2849.0,4823,6977
1139,openb-pod-7003,0,470,inf,1567.0,2194,4166
1140,openb-pod-8113,0,460,inf,1019.0,1567,2669
1141,openb-pod-2160,0,470,inf,1967.0,3672,5089
1142,openb-pod-6925,0,320,inf,4928.0,8053,12610
1143,openb-pod-4778,0,470,inf,4058.0,6557,9928
1144,openb-pod-1922,0,460,inf,73380.0,121861,193779
1145,openb-pod-4775,0,320,inf,48850.0,91396,127677
1146,openb-pod-8014,0,230,inf,12674.0,23021,33454
1147,openb-pod-4591,0,320,inf,20489.0,34110,54278
1148,openb-pod-4252,0,220,inf,5456.0,10067,13139
1149,openb-pod-1303,0,320,inf,7443.0,13541,17991
1150,openb-pod-2416,0,320,inf,1509.0,2811,3696
1151,openb-pod-2065,0,470,inf,5708.0,10688,14812
1152,openb-pod-2121,0,650,inf,1381.0,2416,3648
1153,openb-pod-7422,0,320,15493.0,6547.0,12522,16050
1154,openb-pod-6462,0,460,inf,1049.0,2011,2594
1155,openb-pod-2507,0,460,inf,1528.0,2688,3948
1156,openb-pod-7753,0,460,inf,1200.0,2148,3120
1157,openb-pod-7189,0,320,inf,18457.0,28818,48769
1158,openb-pod-1899,0,650,inf,6875.0,10709,18283
1159,openb-pod-3254,0,160,2479.0,1301.0,2167,3306
1160,openb-pod-7836,0,810,inf,58148.0,102848,142161
1161,openb-pod-6762,0,650,inf,1447.0,2591,3601
1162,openb-pod-6034,0,320,inf,5365.0,8530,13643
1163,openb-pod-4058,0,650,inf,1132.0,1597,2779
1164,openb-pod-2440,0,650,inf,2490.0,3937,6264
1165,openb-pod-5896,0,650,inf,1281.0,2027,3385
1166,openb-pod-5395,0,320,11783.0,5160.0,9610,12873
1167,openb-pod-2670,0,650,inf,2120.0,3224,5492
1168,openb-pod-1097,0,470,inf,6058.0,9821,14696
1169,openb-pod-2677,0,470,inf,11842.0,16591,30202
1170,openb-pod-7728,0,460,inf,1200.0,2251,3063
1171,openb-pod-5472,0,810,inf,77910.0,154293,201276
1172,openb-pod-7906,0,650,6037.0,2120.0,3456,5129
1173,openb-pod-5773,0,470,inf,1728.0,2823,4579
1174,openb-pod-1761,0,460,inf,3299.0,5797,8679
1175,openb-pod-1518,0,470,inf,1269.0,2520,3137
1176,openb-pod-5019,0,810,inf,114035.0,191112,288326
1177,openb-pod-2785,0,220,inf,9264.0,13009,24578
1178,openb-pod-6645,0,320,inf,30483.0,51581,80090
1179,openb-pod-2925,0,320,inf,1569.0,3080,3807
1180,openb-pod-7417,0,320,inf,7765.0,11737,18969
1181,openb-pod-3128,0,320,inf,23097.0,33142,59537
1182,openb-pod-1687,0,460,inf,1142.0,1622,2964
1183,openb-pod-4761,0,220,inf,4554.0,7915,11021
1184,openb-pod-1380,0,320,9197.0,4928.0,7094,12925
1185,openb-pod-7519,0,810,inf,109582.0,197739,281576
1186,openb-pod-6741,0,470,inf,1232.0,1986,3231
1187,openb-pod-3977,0,220,inf,9036.0,14073,22430
1188,openb-pod-5518,0,650,inf,6875.0,10935,17034
1189,openb-pod-5638,0,320,inf,1288.0,2573,3144
1190,openb-pod-2864,0,460,inf,1741.0,3091,4531
1191,openb-pod-3864,0,230,inf,1417.0,2705,3671
1192,openb-pod-4532,0,470,inf,6271.0,10889,15681
1193,openb-pod-6900,0,650,inf,11380.0,17368,29452
1194,openb-pod-2281,0,470,inf,3636.0,5746,9409
1195,openb-pod-3142,0,470,inf,1781.0,2831,4518
1196,openb-pod-4489,0,810,inf,46608.0,89596,122263
1197,openb-pod-7415,0,230,inf,10190.0,15119,25008
1198,openb-pod-2394,0,460,inf,1736.0,2469,4508
1199,openb-pod-2566,0,470,inf,3770.0,7124,9336
1200,openb-pod-4225,0,810,inf,35380.0,52789,87770
1201,openb-pod-5496,0,320,3198.0,1984.0,2855,4826
1202,openb-pod-2638,0,650,inf,2227.0,3566,5469
1203,openb-pod-4114,0,320,inf,3660.0,7180,9462
1204,openb-pod-3070,0,470,inf,11356.0,16355,27759
1205,openb-pod-5111,0,320,inf,2536.0,3577,6210
1206,openb-pod-6600,0,470,inf,1245.0,2126,3219
1207,openb-pod-2209,0,320,inf,5492.0,10858,13977
1208,openb-pod-7119,0,650,inf,2506.0,4149,6392
1209,openb-pod-8011,0,460,2946.0,1232.0,2151,3000
1210,openb-pod-3108,0,650,4127.0,1648.0,2431,4008
1211,openb-pod-5309,0,320,inf,4379.0,6421,10547
1212,openb-pod-4803,0,470,inf,11356.0,22446,27712
1213,openb-pod-3482,0,470,inf,2300.0,3631,5749
1214,openb-pod-3875,0,320,inf,1308.0,2303,3239
1215,openb-pod-5174,0,460,inf,25860.0,42733,67856
1216,openb-pod-7366,0,110,inf,3770.0,5595,9603
1217,openb-pod-7494,0,160,inf,1411.0,2016,3747
1218,openb-pod-3827,0,470,inf,3752.0,6276,9194
1219,openb-pod-5341,0,460,inf,1796.0,3250,4368
1220,openb-pod-7446,0,220,13974.0,9928.0,16337,25437
1221,openb-pod-2086,0,320,inf,1456.0,2239,3789
1222,openb-pod-6335,0,160,inf,3024.0,4736,7374
1223,openb-pod-4427,0,470,inf,1659.0,2820,4230
1224,openb-pod-1458,0,470,58910.0,37965.0,69701,96077
1225,openb-pod-3598,0,810,inf,58148.0,107864,150075
1226,openb-pod-6540,0,470,inf,3333.0,4856,8838
1227,openb-pod-1096,0,460,inf,25439.0,49854,66524
1228,openb-pod-5697,0,160,inf,1302.0,2205,3169
1229,openb-pod-2924,0,650,inf,5154.0,8929,12862
1230,openb-pod-5565,0,320,inf,48850.0,97281,123073
1231,openb-pod-5384,0,460,inf,2396.0,4270,6239
1232,openb-pod-6376,0,320,inf,6443.0,11489,15998
1233,openb-pod-7175,0,110,inf,22724.0,33759,59709
1234,openb-pod-2679,0,220,26091.0,13778.0,21173,36024
1235,openb-pod-6492,0,460,inf,52559.0,77603,138160
1236,openb-pod-3136,0,230,inf,1475.0,2835,3602
1237,openb-pod-1568,0,160,inf,22260.0,39728,53460
1238,openb-pod-6809,0,650,1921.0,1138.0,2041,3012
1239,openb-pod-3041,0,650,inf,3655.0,5876,9607
1240,openb-pod-2175,0,650,inf,1377.0,2604,3315
1241,openb-pod-3161,0,320,inf,1359.0,2081,3352
1242,openb-pod-3993,0,470,inf,6396.0,10151,16420
1243,openb-pod-2903,0,460,2563.0,1710.0,3112,4512
1244,openb-pod-3702,0,470,inf,1781.0,2951,4519
1245,openb-pod-7528,0,470,inf,1916.0,3241,4893
1246,openb-pod-7938,0,320,inf,6693.0,9667,16810
1247,openb-pod-8105,0,220,inf,14192.0,24077,34126
1248,openb-pod-6112,0,320,inf,10817.0,20955,26756
1249,openb-pod-7516,0,110,inf,2636.0,3853,6714
1250,openb-pod-6122,0,160,inf,4440.0,7898,10893
1251,openb-pod-4306,0,470,inf,1266.0,2198,3056
1252,openb-pod-6907,0,810,inf,133432.0,214283,350852
1253,openb-pod-2490,0,460,inf,2219.0,3824,5334
1254,openb-pod-2335,0,320,inf,1001.0,1618,2501
1255,openb-pod-7046,0,460,4837.0,2700.0,3876,7085
1256,openb-pod-7414,0,320,inf,2324.0,3629,5710
1257,openb-pod-3434,0,810,inf,59003.0,89390,144702
1258,openb-pod-7773,0,220,inf,14230.0,22297,36276
1259,openb-pod-3322,0,470,4182.0,2479.0,4928,6144
1260,openb-pod-6297,0,470,inf,7748.0,12476,19118
1261,openb-pod-7044,0,220,inf,1129.0,1672,2993
1262,openb-pod-2722,0,320,inf,10586.0,17769,26311
1263,openb-pod-3018,0,460,inf,1799.0,2976,4682
1264,openb-pod-3919,0,230,inf,1010.0,1424,2627
1265,openb-pod-6960,0,320,inf,31053.0,48448,81447
1266,openb-pod-8125,0,320,inf,5365.0,9182,14160
1267,openb-pod-1870,0,470,inf,7185.0,10814,18978
1268,openb-pod-7381,0,320,inf,30535.0,45612,79665
1269,openb-pod-3973,0,650,inf,12507.0,19352,31622
1270,openb-pod-6352,0,650,inf,1451.0,2385,3845
1271,openb-pod-6977,0,220,inf,12160.0,17545,31770
1272,openb-pod-2136,0,460,2474.0,1229.0,1886,3075
1273,openb-pod-5930,0,330,inf,9663.0,14188,23672
1274,openb-pod-2568,0,650,inf,1466.0,2109,3550
1275,openb-pod-1192,0,650,3145.0,1689.0,2744,4057
1276,openb-pod-4202,0,470,inf,3843.0,5986,9247
1277,openb-pod-8012,0,320,inf,25974.0,39258,68421
1278,openb-pod-1672,0,810,inf,50089.0,98079,122470
1279,openb-pod-3484,0,320,inf,13570.0,23235,35481
1280,openb-pod-5095,0,320,inf,1945.0,3002,4854
1281,openb-pod-7459,0,470,inf,9413.0,15814,24900
1282,openb-pod-6326,0,320,inf,3772.0,7345,9486
1283,openb-pod-2578,0,810,inf,114035.0,216275,290267
1284,openb-pod-4742,0,320,inf,1775.0,2780,4555
1285,openb-pod-7861,0,230,inf,2543.0,4343,6504
1286,openb-pod-6891,0,320,inf,9379.0,17923,23373
1287,openb-pod-7338,0,320,inf,3442.0,5469,9003
1288,openb-pod-5462,0,160,inf,5868.0,10142,14854
1289,openb-pod-2236,0,320,inf,3772.0,7133,9972
1290,openb-pod-5078,0,460,12691.0,9300.0,14258,24084
1291,openb-pod-4852,0,320,inf,6069.0,10698,14751
1292,openb-pod-5942,0,470,inf,2828.0,4925,7224
1293,openb-pod-3010,0,50,inf,43002.0,83571,108964
1294,openb-pod-1818,0,470,inf,1296.0,1939,3222
1295,openb-pod-7591,0,320,inf,1051.0,2037,2655
1296,openb-pod-4385,0,460,inf,1736.0,3114,4205
1297,openb-pod-2873,0,220,inf,4296.0,7405,10945
1298,openb-pod-7408,0,110,inf,2510.0,3979,6204
1299,openb-pod-5780,0,470,inf,1607.0,2586,4010
1300,openb-pod-4401,0,470,inf,3384.0,6351,8320
1301,openb-pod-4825,0,470,inf,1002.0,1995,2542
1302,openb-pod-3730,0,470,inf,4911.0,9765,12491
1303,openb-pod-7069,0,320,inf,9153.0,15088,22515
1304,openb-pod-3112,0,470,inf,6630.0,10651,17177
1305,openb-pod-1751,0,220,inf,3441.0,5083,8654
1306,openb-pod-4417,0,470,inf,1728.0,3051,4552
1307,openb-pod-2363,0,320,inf,1945.0,3016,5074
1308,openb-pod-5280,0,650,inf,1689.0,2599,4150
1309,openb-pod-4817,0,220,inf,74624.0,109822,189816
1310,openb-pod-1610,0,160,inf,1281.0,2461,3302
1311,openb-pod-2894,0,470,inf,11841.0,22229,30754
1312,openb-pod-2496,0,470,inf,14551.0,25766,35342
1313,openb-pod-7769,0,320,inf,5641.0,9893,14252
1314,openb-pod-7508,0,320,inf,6547.0,10561,15975
1315,openb-pod-6821,0,650,inf,1447.0,2208,3794
1316,openb-pod-2508,0,650,inf,1689.0,3280,4394
1317,openb-pod-7811,0,650,inf,11380.0,17888,28655
1318,openb-pod-5934,0,320,inf,6427.0,9532,16564
1319,openb-pod-2656,0,320,inf,20410.0,31217,51212
1320,openb-pod-4100,0,320,inf,20489.0,35424,54426
1321,openb-pod-1827,0,320,inf,4505.0,8926,11372
1322,openb-pod-5318,0,810,inf,114035.0,170720,290034
1323,openb-pod-5361,0,230,inf,17714.0,30694,46346
1324,openb-pod-3357,0,320,inf,1315.0,2412,3432
1325,openb-pod-6293,0,650,inf,1126.0,1901,2929
1326,openb-pod-4913,0,460,inf,1021.0,1507,2593
1327,openb-pod-7761,0,470,inf,2114.0,3990,5298
1328,openb-pod-3928,0,220,inf,9264.0,17638,24375
1329,openb-pod-7830,0,650,inf,2099.0,3713,5355
1330,openb-pod-4937,0,320,2167.0,1359.0,2343,3298
1331,openb-pod-4052,0,470,inf,3772.0,6957,9087
1332,openb-pod-2056,0,160,inf,3614.0,5421,9478
1333,openb-pod-8108,0,320,inf,25974.0,49018,68961
1334,openb-pod-2948,0,650,inf,2127.0,3656,5651
1335,openb-pod-7775,0,160,inf,2036.0,3051,5326
1336,openb-pod-5940,0,470,inf,6058.0,9813,15402
1337,openb-pod-1969,0,160,inf,2427.0,4780,5935
1338,openb-pod-4797,0,460,inf,1200.0,2064,2949
1339,openb-pod-2138,0,650,inf,1138.0,2269,2814
1340,openb-pod-6893,0,470,13332.0,4468.0,8059,11146
1341,openb-pod-7739,0,320,inf,12198.0,17379,30598
1342,openb-pod-1555,0,320,inf,10811.0,18354,27542
1343,openb-pod-2822,0,650,inf,1381.0,2448,3347
1344,openb-pod-3068,0,460,inf,1229.0,2334,3093
1345,openb-pod-4649,0,220,7402.0,2721.0,3886,6818
1346,openb-pod-6476,0,470,inf,8999.0,14380,22779
1347,openb-pod-5582,0,460,inf,2931.0,4104,7545
1348,openb-pod-4776,0,320,inf,18457.0,26108,46183
1349,openb-pod-8136,0,220,inf,72698.0,131412,178821
1350,openb-pod-5209,0,320,inf,3673.0,6531,9102
1351,openb-pod-5141,0,480,inf,3596.0,6232,8762
1352,openb-pod-6150,0,470,15438.0,7026.0,12961,18296
1353,openb-pod-6695,0,650,inf,1598.0,3031,3926
1354,openb-pod-6555,0,320,inf,7888.0,11614,20791
1355,openb-pod-2064,0,320,inf,4559.0,8183,11434
1356,openb-pod-3961,0,460,11650.0,4328.0,7376,10461
1357,openb-pod-3889,0,320,inf,12198.0,20065,29782
1358,openb-pod-4158,0,330,inf,7231.0,10253,18318
1359,openb-pod-1384,0,470,inf,4192.0,8016,10108
1360,openb-pod-7250,0,460,inf,2371.0,4138,5699
1361,openb-pod-1875,0,230,inf,1417.0,2090,3428
1362,openb-pod-3294,0,460,4131.0,1692.0,2698,4274
1363,openb-pod-5033,0,460,inf,1142.0,2270,3029
1364,openb-pod-2964,0,220,28612.0,9928.0,19449,25586
1365,openb-pod-2643,0,220,31824.0,14192.0,24809,35221
1366,openb-pod-2682,0,460,inf,2700.0,4175,6550
1367,openb-pod-6831,0,320,inf,26115.0,39211,69388
1368,openb-pod-4001,0,470,inf,3034.0,4468,7603
1369,openb-pod-7186,0,810,inf,59003.0,100022,155354
1370,openb-pod-4609,0,480,inf,1859.0,3592,4823
1371,openb-pod-7580,0,320,inf,13570.0,23702,32971
1372,openb-pod-8116,0,320,inf,23843.0,41747,58488
1373,openb-pod-1367,0,320,inf,11810.0,19881,29445
1374,openb-pod-5698,0,470,inf,8999.0,13358,22501
1375,openb-pod-5820,0,470,inf,1542.0,2576,3813
1376,openb-pod-7274,0,460,259902.0,193496.0,323458,498611
1377,openb-pod-7914,0,320,inf,3673.0,6703,8898
1378,openb-pod-1177,0,320,inf,2096.0,2975,5228
1379,openb-pod-6517,0,470,inf,4275.0,7657,11325
1380,openb-pod-2617,0,460,inf,1528.0,2396,3781
1381,openb-pod-5559,0,160,inf,4440.0,8127,11291
1382,openb-pod-4858,0,230,inf,1991.0,3752,5267
1383,openb-pod-5569,0,470,inf,1182.0,1664,3097
1384,openb-pod-2334,0,320,3257.0,1518.0,2249,3749
1385,openb-pod-2902,0,160,39477.0,27916.0,44413,70116
1386,openb-pod-6455,0,320,inf,1126.0,1818,2732
1387,openb-pod-5146,0,320,inf,7888.0,14332,19099
1388,openb-pod-7143,0,320,inf,15004.0,26127,37412
1389,openb-pod-2851,0,650,inf,1280.0,2296,3299
1390,openb-pod-1496,0,650,inf,13638.0,27227,32922
1391,openb-pod-2797,0,160,inf,2427.0,3572,6260
1392,openb-pod-5705,0,650,inf,2490.0,3968,6154
1393,openb-pod-6867,0,320,inf,23097.0,34130,58600
1394,openb-pod-5044,0,320,inf,5091.0,8612,12369
1395,openb-pod-5102,0,470,inf,3034.0,4703,7421
1396,openb-pod-4479,0,320,inf,6069.0,12037,15908
1397,openb-pod-3168,0,470,inf,3580.0,6896,8838
1398,openb-pod-1166,0,460,inf,14699.0,21117,37972
1399,openb-pod-1467,0,460,inf,1350.0,2254,3582
1400,openb-pod-6393,0,220,inf,1129.0,1971,2886
1401,openb-pod-1819,0,460,inf,7799.0,11121,20042
1402,openb-pod-3118,0,220,inf,3877.0,6604,9632
1403,openb-pod-7031,0,320,inf,1051.0,1787,2705
1404,openb-pod-2380,0,320,inf,10597.0,15533,25935
1405,openb-pod-3686,0,230,inf,2543.0,4000,6614
1406,openb-pod-4861,0,460,inf,10212916.0,19213552,25620061
1407,openb-pod-4150,0,320,inf,2324.0,4225,5907
1408,openb-pod-2211,0,650,inf,1447.0,2151,3811
1409,openb-pod-7517,0,470,inf,2031.0,2863,5057
1410,openb-pod-7390,0,810,inf,22297.0,38856,56467
1411,openb-pod-1873,0,320,inf,5583.0,10840,13754
1412,openb-pod-1615,0,650,inf,1216.0,2217,3217
1413,openb-pod-6797,0,320,inf,10811.0,18457,28466
1414,openb-pod-6545,0,470,inf,37965.0,74938,92954
