filename,job_name,selected_gpu_id,selected_gpu_type,runtime_on_gpu,job_jct,gpu_milli,A100,GTX2080Ti,V100,ddl,frag_size,frag_size_runtime,frag_size_jct
fgt_[0-200],openb-pod-1633,9,A100,1855.0,4553.0,460,1855.0,3418,4688,inf,540.0,1001700.0,4560740100.0
fgt_[0-200],openb-pod-3149,9,A100,4380.0,8933.0,320,4380.0,6365,11392,inf,680.0,2978400.0,26606047200.0
fgt_[0-200],openb-pod-1918,9,A100,6416.0,15349.0,650,6416.0,12800,16238,inf,350.0,2245600.0,34467714400.0
fgt_[0-200],openb-pod-1343,9,A100,11841.0,27190.0,470,11841.0,19772,31194,inf,530.0,6275730.0,170637098700.0
fgt_[0-200],openb-pod-2907,9,A100,75528.0,102718.0,810,75528.0,150768,183717,inf,190.0,14350320.0,1474036169760.0
fgt_[0-200],openb-pod-2717,9,A100,26641.0,41990.0,320,26641.0,48574,64083,inf,680.0,18115880.0,760685801200.0
fgt_[0-200],openb-pod-1910,9,A100,6693.0,15626.0,320,6693.0,12070,17422,inf,680.0,4551240.0,71117676240.0
fgt_[0-200],openb-pod-3125,9,A100,6131.0,10684.0,220,6131.0,10785,15068,inf,780.0,4782180.0,51092811120.0
fgt_[0-200],openb-pod-1658,9,A100,6443.0,10996.0,320,6443.0,11419,15627,inf,680.0,4381240.0,48176115040.0
fgt_[0-200],openb-pod-2670,9,A100,4192.0,6890.0,470,4192.0,7059,10384,inf,530.0,2221760.0,15307926400.0
fgt_[0-200],openb-pod-2394,9,A100,2036.0,3281.0,160,2036.0,3581,5276,inf,840.0,1710240.0,5611297440.0
fgt_[0-200],openb-pod-1318,9,A100,3708.0,4953.0,160,3708.0,7204,9329,inf,840.0,3114720.0,15427208160.0
fgt_[0-200],openb-pod-1211,9,A100,1315.0,1315.0,320,1315.0,2603,3187,inf,680.0,894200.0,1175873000.0
fgt_[0-200],openb-pod-1784,10,GTX2080Ti,6708.0,6708.0,470,4494.0,6708,11800,inf,530.0,3555240.0,23848549920.0
fgt_[0-200],openb-pod-2244,10,GTX2080Ti,8571.0,8571.0,470,4519.0,8571,10924,11441.0,530.0,4542630.0,38934881730.0
fgt_[0-200],openb-pod-3038,11,GTX2080Ti,3147.0,3147.0,650,2100.0,3147,5159,inf,350.0,1101450.0,3466263150.0
fgt_[0-200],openb-pod-3055,11,GTX2080Ti,5386.0,5386.0,320,3118.0,5386,8069,inf,680.0,3662480.0,19726117280.0
fgt_[0-200],openb-pod-2431,12,GTX2080Ti,3038.0,3038.0,470,2031.0,3038,5089,inf,530.0,1610140.0,4891605320.0
fgt_[0-200],openb-pod-3161,12,GTX2080Ti,4395.0,4395.0,470,2252.0,4395,5955,inf,530.0,2329350.0,10237493250.0
fgt_[0-200],openb-pod-3108,13,GTX2080Ti,3879.0,3879.0,460,2371.0,3879,6213,3899.0,540.0,2094660.0,8125186140.0
fgt_[0-200],openb-pod-1800,13,GTX2080Ti,4813.0,4813.0,470,2625.0,4813,6758,inf,530.0,2550890.0,12277433570.0
fgt_[0-200],openb-pod-2637,14,GTX2080Ti,3813.0,3813.0,460,2700.0,3813,6885,6933.0,540.0,2059020.0,7851043260.0
fgt_[0-200],openb-pod-2038,14,GTX2080Ti,5668.0,5668.0,470,3066.0,5668,7840,inf,530.0,3004040.0,17026898720.0
fgt_[0-200],openb-pod-2546,15,GTX2080Ti,4996.0,4996.0,470,3384.0,4996,8703,inf,530.0,2647880.0,13228808480.0
fgt_[0-200],openb-pod-2829,15,GTX2080Ti,6039.0,6039.0,320,3442.0,6039,9007,inf,680.0,4106520.0,24799274280.0
fgt_[0-200],openb-pod-3261,15,GTX2080Ti,6806.0,6806.0,160,3614.0,6806,9230,inf,840.0,5717040.0,38910174240.0
fgt_[0-200],openb-pod-1424,16,GTX2080Ti,3436.0,3436.0,650,2040.0,3436,4900,inf,350.0,1202600.0,4132133600.0
fgt_[0-200],openb-pod-2467,16,GTX2080Ti,4033.0,4033.0,220,2755.0,4033,7204,inf,780.0,3145740.0,12686769420.0
fgt_[0-200],openb-pod-3256,17,GTX2080Ti,10458.0,10458.0,650,6875.0,10458,16927,inf,350.0,3660300.0,38279417400.0
fgt_[0-200],openb-pod-2677,17,GTX2080Ti,9945.0,9945.0,230,6936.0,9945,17310,inf,770.0,7657650.0,76155329250.0
fgt_[0-200],openb-pod-2295,18,GTX2080Ti,2586.0,2586.0,470,1725.0,2586,4454,inf,530.0,1370580.0,3544319880.0
fgt_[0-200],openb-pod-1968,18,GTX2080Ti,3215.0,3215.0,460,1741.0,3215,4277,inf,540.0,1736100.0,5581561500.0
fgt_[0-200],openb-pod-2008,19,GTX2080Ti,11168.0,11168.0,320,7365.0,11168,17685,inf,680.0,7594240.0,84812472320.0
fgt_[0-200],openb-pod-1426,19,GTX2080Ti,13492.0,13492.0,320,7443.0,13492,19231,inf,680.0,9174560.0,123783163520.0
fgt_[0-200],openb-pod-2015,19,GTX2080Ti,14028.0,14028.0,220,7718.0,14028,18840,inf,780.0,10941840.0,153492131520.0
fgt_[0-200],openb-pod-1538,19,GTX2080Ti,12885.0,12885.0,110,9059.0,12885,22014,inf,890.0,11467650.0,147760670250.0
fgt_[0-200],openb-pod-2964,20,GTX2080Ti,9415.0,9415.0,470,5708.0,9415,15158,inf,530.0,4989950.0,46980379250.0
fgt_[0-200],openb-pod-2438,20,GTX2080Ti,11186.0,11186.0,460,5849.0,11186,14054,inf,540.0,6040440.0,67568361840.0
fgt_[0-200],openb-pod-1432,21,GTX2080Ti,14229.0,14229.0,220,9928.0,14229,25680,26386.0,780.0,11098620.0,157922263980.0
fgt_[0-200],openb-pod-1279,21,GTX2080Ti,15890.0,15890.0,320,10165.0,15890,26007,inf,680.0,10805200.0,171694628000.0
fgt_[0-200],openb-pod-1430,21,GTX2080Ti,20482.0,20482.0,320,10586.0,20482,27080,inf,680.0,13927760.0,285268380320.0
fgt_[0-200],openb-pod-1404,22,GTX2080Ti,6641.0,6641.0,160,4445.0,6641,11210,13293.0,840.0,5578440.0,37046420040.0
fgt_[0-200],openb-pod-2771,22,GTX2080Ti,7550.0,7550.0,470,4468.0,7550,11237,inf,530.0,4001500.0,30211325000.0
fgt_[0-200],openb-pod-1475,22,GTX2080Ti,7216.0,7216.0,320,4538.0,7216,10905,11670.0,680.0,4906880.0,35408046080.0
fgt_[0-200],openb-pod-3222,23,GTX2080Ti,2947.0,2947.0,470,1916.0,2947,4818,inf,530.0,1561910.0,4602948770.0
fgt_[0-200],openb-pod-1168,23,GTX2080Ti,3621.0,3621.0,470,1958.0,3621,4914,inf,530.0,1919130.0,6949169730.0
fgt_[0-200],openb-pod-2807,24,GTX2080Ti,3524.0,3524.0,650,2506.0,3524,6052,inf,350.0,1233400.0,4346501600.0
fgt_[0-200],openb-pod-1793,24,GTX2080Ti,3560.0,3560.0,110,2510.0,3560,6146,inf,890.0,3168400.0,11279504000.0
fgt_[0-200],openb-pod-2335,24,GTX2080Ti,3790.0,3790.0,230,2554.0,3790,6413,inf,770.0,2918300.0,11060357000.0
gavel_[0-100],openb-pod-3101,2,A100,1080.0,1080.0,460,1080.0,1794,2725,inf,540.0,583200.0,629856000.0
gavel_[0-100],openb-pod-2947,3,A100,1086.0,1086.0,470,1086.0,1958,2707,2492.0,530.0,575580.0,625079880.0
gavel_[0-100],openb-pod-1118,6,A100,1122.0,1122.0,470,1122.0,2233,2934,inf,530.0,594660.0,667208520.0
gavel_[0-100],openb-pod-2006,0,A100,1138.0,1138.0,650,1138.0,1664,2767,inf,350.0,398300.0,453265400.0
gavel_[0-100],openb-pod-1478,4,A100,1177.0,1177.0,480,1177.0,1733,3023,inf,520.0,612040.0,720371080.0
gavel_[0-100],openb-pod-3120,5,A100,1245.0,1245.0,650,1245.0,1811,3277,inf,350.0,435750.0,542508750.0
gavel_[0-100],openb-pod-2954,9,A100,1281.0,1281.0,650,1281.0,1863,3165,inf,350.0,448350.0,574336350.0
gavel_[0-100],openb-pod-1127,7,A100,1295.0,1295.0,470,1295.0,2059,3385,3854.0,530.0,686350.0,888823250.0
gavel_[0-100],openb-pod-2132,1,A100,1301.0,1301.0,160,1301.0,2208,3294,3902.0,840.0,1092840.0,1421784840.0
gavel_[0-100],openb-pod-1211,8,A100,1315.0,1315.0,320,1315.0,2603,3187,inf,680.0,894200.0,1175873000.0
gavel_[0-100],openb-pod-2030,17,GTX2080Ti,2181.0,2181.0,650,1327.0,2181,3390,inf,350.0,763350.0,1664866350.0
gavel_[0-100],openb-pod-1976,13,GTX2080Ti,2303.0,2303.0,650,1414.0,2303,3613,inf,350.0,806050.0,1856333150.0
gavel_[0-100],openb-pod-2074,23,GTX2080Ti,2355.0,2355.0,650,1447.0,2355,3479,inf,350.0,824250.0,1941108750.0
gavel_[0-100],openb-pod-3342,18,GTX2080Ti,2415.0,2415.0,160,1411.0,2415,3603,inf,840.0,2028600.0,4899069000.0
gavel_[0-100],openb-pod-1589,22,GTX2080Ti,2792.0,2792.0,460,1528.0,2792,3736,inf,540.0,1507680.0,4209442560.0
gavel_[0-100],openb-pod-1181,14,GTX2080Ti,2899.0000000000005,2899.0000000000005,650,1772.0,2899,4383,inf,350.0,1014650.0000000001,2941470350.000001
gavel_[0-100],openb-pod-1593,11,GTX2080Ti,2900.999999999999,2900.999999999999,460,1796.0,2901,4634,2294.0,540.0,1566539.9999999995,4544532539.999997
gavel_[0-100],openb-pod-2431,16,GTX2080Ti,3038.0,3038.0,470,2031.0,3038,5089,inf,530.0,1610140.0,4891605320.0
gavel_[0-100],openb-pod-3038,21,GTX2080Ti,3146.9999999999995,3146.9999999999995,650,2100.0,3147,5159,inf,350.0,1101449.9999999998,3466263149.9999986
gavel_[0-100],openb-pod-1783,10,GTX2080Ti,3214.9999999999995,3214.9999999999995,160,2026.0,3215,5317,inf,840.0,2700599.9999999995,8682428999.999998
gavel_[0-100],openb-pod-1968,20,GTX2080Ti,3214.9999999999995,3214.9999999999995,460,1741.0,3215,4277,inf,540.0,1736099.9999999998,5581561499.999998
gavel_[0-100],openb-pod-1652,24,GTX2080Ti,3390.9999999999995,3390.9999999999995,470,1710.0,3391,4237,inf,530.0,1797229.9999999998,6094406929.999998
gavel_[0-100],openb-pod-2807,15,GTX2080Ti,3523.9999999999995,3523.9999999999995,650,2506.0,3524,6052,inf,350.0,1233399.9999999998,4346501599.999999
gavel_[0-100],openb-pod-1793,12,GTX2080Ti,3560.0,3560.0,110,2510.0,3560,6146,inf,890.0,3168400.0,11279504000.0
gavel_[0-100],openb-pod-2374,19,GTX2080Ti,3594.0000000000005,3594.0000000000005,320,1829.0,3594,4440,inf,680.0,2443920.0000000005,8783448480.000002
gavel_[0-100],openb-pod-3079,40,V100,4769.999999999999,4769.999999999999,650,1904.0,3616,4770,inf,350.0,1669499.9999999998,7963514999.999997
gavel_[0-100],openb-pod-1569,43,V100,5058.999999999998,5058.999999999998,320,1945.0,3736,5059,inf,680.0,3440119.9999999986,17403567079.99999
gavel_[0-100],openb-pod-1451,26,V100,5253.999999999999,5253.999999999999,650,2120.0,3911,5254,inf,350.0,1838899.9999999998,9661580599.999996
gavel_[0-100],openb-pod-2633,2,A100,4278.0,5358.0,220,4278.0,7036,10973,inf,780.0,3336840.0,17878788720.0
gavel_[0-100],openb-pod-1239,3,A100,4439.999999999998,5525.999999999998,160,4440.0,6609,11507,8525.0,840.0,3729599.9999999986,20609769599.999985
gavel_[0-100],openb-pod-1404,6,A100,4444.999999999998,5567.999999999998,160,4445.0,6641,11210,13293.0,840.0,3733799.9999999986,20789798399.999985
gavel_[0-100],openb-pod-1475,0,A100,4538.000000000001,5676.000000000001,320,4538.0,7216,10905,11670.0,680.0,3085840.0000000005,17515227840.000004
gavel_[0-100],openb-pod-2210,4,A100,4542.999999999998,5719.999999999998,650,4543.0,7141,11895,inf,350.0,1590049.9999999993,9095085999.999992
gavel_[0-100],openb-pod-2208,5,A100,4588.999999999999,5833.999999999999,320,4589.0,6747,12129,inf,680.0,3120519.9999999995,18205113679.999996
gavel_[0-100],openb-pod-3161,39,V100,5955.000000000001,5955.000000000001,470,2252.0,4395,5955,inf,530.0,3156150.0000000005,18794873250.000004
gavel_[0-100],openb-pod-2246,9,A100,4718.000000000001,5999.000000000001,220,4718.0,8988,11886,inf,780.0,3680040.000000001,22076559960.000008
gavel_[0-100],openb-pod-1213,35,V100,6084.000000000001,6084.000000000001,470,2368.0,3903,6084,inf,530.0,3224520.0000000005,19617979680.000008
gavel_[0-100],openb-pod-3108,31,V100,6213.000000000002,6213.000000000002,460,2371.0,3879,6213,3899.0,540.0,3355020.000000001,20844739260.00001
gavel_[0-100],openb-pod-2135,7,A100,4928.000000000002,6223.000000000002,320,4928.0,8744,12631,inf,680.0,3351040.0000000014,20853521920.000015
gavel_[0-100],openb-pod-2816,36,V100,6236.000000000001,6236.000000000001,650,2377.0,4209,6236,inf,350.0,2182600.0000000005,13610693600.000006
gavel_[0-100],openb-pod-2335,30,V100,6412.999999999999,6412.999999999999,230,2554.0,3790,6413,inf,770.0,4938009.999999999,31667458129.99999
gavel_[0-100],openb-pod-1241,37,V100,6443.999999999999,6443.999999999999,650,2519.0,5006,6444,inf,350.0,2255399.9999999995,14533797599.999994
gavel_[0-100],openb-pod-2446,1,A100,5160.000000000001,6462.000000000001,320,5160.0,7848,12845,inf,680.0,3508800.0000000005,22673865600.000008
gavel_[0-100],openb-pod-3402,8,A100,5183.999999999999,6498.999999999999,230,5184.0,8035,12518,inf,770.0,3991679.999999999,25941928319.99999
gavel_[0-100],openb-pod-1800,34,V100,6757.999999999998,6757.999999999998,470,2625.0,4813,6758,inf,530.0,3581739.999999999,24205398919.99999
gavel_[0-100],openb-pod-2637,29,V100,6884.999999999998,6884.999999999998,460,2700.0,3813,6885,6933.0,540.0,3717899.999999999,25597741499.99999
gavel_[0-100],openb-pod-2266,27,V100,7095.000000000001,7095.000000000001,650,2849.0,5297,7095,inf,350.0,2483250.0000000005,17618658750.000004
gavel_[0-100],openb-pod-2467,25,V100,7204.000000000001,7204.000000000001,220,2755.0,4033,7204,inf,780.0,5619120.000000001,40480140480.000015
gavel_[0-100],openb-pod-2038,44,V100,7839.999999999996,7839.999999999996,470,3066.0,5668,7840,inf,530.0,4155199.999999998,32576767999.99997
gavel_[0-100],openb-pod-3055,42,V100,8069.000000000005,8069.000000000005,320,3118.0,5386,8069,inf,680.0,5486920.000000003,44273957480.000046
gavel_[0-100],openb-pod-2829,28,V100,9006.999999999995,9006.999999999995,320,3442.0,6039,9007,inf,680.0,6124759.999999996,55165713319.99993
gavel_[0-100],openb-pod-3292,41,V100,9483.000000000002,9483.000000000002,470,3772.0,5593,9483,inf,530.0,5025990.000000001,47661463170.000015
gavel_[0-100],openb-pod-2419,38,V100,9546.000000000004,9546.000000000004,470,3868.0,7452,9546,inf,530.0,5059380.000000002,48296841480.00004
gavel_[0-100],openb-pod-3324,32,V100,10204.0,10204.0,320,3962.0,6988,10204,7720.0,680.0,6938720.0,70802698880.0
gavel_[0-100],openb-pod-2821,33,V100,10487.999999999993,10487.999999999993,320,4344.0,6909,10488,inf,680.0,7131839.999999995,74798737919.9999
gavel_[0-100],openb-pod-3380,17,GTX2080Ti,9341.000000000004,11523.000000000004,160,5868.0,9341,14584,inf,840.0,7846440.000000003,90414528120.00006
gavel_[0-100],openb-pod-2611,13,GTX2080Ti,9374.0,11677.0,320,5523.0,9374,13381,inf,680.0,6374320.0,74432934640.0
gavel_[0-100],openb-pod-2964,23,GTX2080Ti,9415.000000000004,11771.000000000004,470,5708.0,9415,15158,inf,530.0,4989950.000000002,58736701450.00004
gavel_[0-100],openb-pod-2487,18,GTX2080Ti,9646.0,12062.0,480,5365.0,9646,13651,inf,520.0,5015920.0,60502027040.0
gavel_[0-100],openb-pod-2677,22,GTX2080Ti,9945.000000000004,12737.000000000004,230,6936.0,9945,17310,inf,770.0,7657650.000000003,97535488050.00006
gavel_[0-100],openb-pod-2988,14,GTX2080Ti,9982.999999999993,12881.999999999993,320,5613.0,9983,13727,inf,680.0,6788439.999999995,87448684079.9999
gavel_[0-100],openb-pod-2636,11,GTX2080Ti,10469.999999999996,13371.999999999996,650,5467.0,10470,13954,14413.0,350.0,3664499.9999999986,49001693999.99997
gavel_[0-100],openb-pod-2743,16,GTX2080Ti,10842.000000000004,13880.000000000004,320,5642.0,10842,14153,inf,680.0,7372560.000000003,102331132800.00006
gavel_[0-100],openb-pod-3246,21,GTX2080Ti,11097.0,14244.0,590,5757.0,11097,14806,inf,410.0,4549770.0,64806923880.0
gavel_[0-100],openb-pod-2008,10,GTX2080Ti,11168.000000000002,14384.000000000002,320,7365.0,11168,17685,inf,680.0,7594240.000000001,109235548160.00003
gavel_[0-100],openb-pod-2438,20,GTX2080Ti,11185.999999999996,14401.999999999996,460,5849.0,11186,14054,inf,540.0,6040439.999999998,86994416879.99995
gavel_[0-100],openb-pod-3118,2,A100,9379.000000000002,14738.000000000002,320,9379.0,16886,24561,inf,680.0,6377720.000000001,93994837360.00003
gavel_[0-100],openb-pod-2968,3,A100,9924.999999999996,15451.999999999996,220,9925.0,18171,25167,inf,780.0,7741499.999999997,119621657999.99992
gavel_[0-100],openb-pod-1918,24,GTX2080Ti,12799.999999999998,16191.999999999998,650,6416.0,12800,16238,inf,350.0,4479999.999999999,72540159999.99997
gavel_[0-100],openb-pod-3043,6,A100,11165.999999999996,16734.999999999993,810,11166.0,21668,29540,28770.0,190.0,2121539.9999999995,35503971899.99998
gavel_[0-100],openb-pod-1426,15,GTX2080Ti,13491.999999999987,17015.99999999999,320,7443.0,13492,19231,inf,680.0,9174559.99999999,156114312959.99976
gavel_[0-100],openb-pod-2724,0,A100,11677.0,17353.0,220,11677.0,20332,29473,inf,780.0,9108060.0,158052165180.0
gavel_[0-100],openb-pod-1343,4,A100,11840.999999999996,17561.999999999993,470,11841.0,19772,31194,inf,530.0,6275729.999999998,110214370259.99992
gavel_[0-100],openb-pod-3012,5,A100,11841.999999999996,17676.999999999996,470,11842.0,21895,31109,15119.0,530.0,6276259.999999998,110945448019.99994
gavel_[0-100],openb-pod-1520,9,A100,12548.999999999996,18549.0,320,12549.0,23931,32040,inf,680.0,8533319.999999998,158284552679.99997
gavel_[0-100],openb-pod-1766,12,GTX2080Ti,15582.999999999987,19142.99999999999,470,8353.0,15583,21897,inf,530.0,8258989.9999999935,158101845569.9998
gavel_[0-100],openb-pod-1434,7,A100,13064.000000000002,19287.000000000004,470,13064.0,22860,33145,inf,530.0,6923920.000000001,133541645040.00005
gavel_[0-100],openb-pod-1279,19,GTX2080Ti,15890.0,19485.0,320,10165.0,15890,26007,inf,680.0,10805200.0,210539322000.0
gavel_[0-100],openb-pod-3097,1,A100,18457.00000000001,24919.00000000001,320,18457.0,28352,46056,inf,680.0,12550760.000000007,312752388440.0003
gavel_[0-100],openb-pod-2582,40,V100,22042.000000000007,26812.000000000007,320,8794.0,16806,22042,inf,680.0,14988560.000000006,401873270720.00024
gavel_[0-100],openb-pod-2722,8,A100,20410.00000000001,26909.00000000001,320,20410.0,32091,54074,inf,680.0,13878800.000000007,373464629200.00037
gavel_[0-100],openb-pod-2937,43,V100,22051.0,27111.0,320,8448.0,16422,22051,inf,680.0,14994680.0,406520769480.0
gavel_[0-100],openb-pod-2060,26,V100,23816.999999999996,29070.999999999996,320,9153.0,16295,23817,inf,680.0,16195559.999999998,470821124759.9999
gavel_[0-100],openb-pod-2756,39,V100,30334.999999999975,36289.99999999998,160,12503.0,24170,30335,inf,840.0,25481399.999999978,924720005999.9987
gavel_[0-100],openb-pod-1548,35,V100,31890.00000000003,37975.00000000003,220,13234.0,20223,31890,inf,780.0,24874200.000000022,944597745000.0016
gavel_[0-100],openb-pod-1267,31,V100,32798.00000000002,39011.00000000002,320,13204.0,23385,32798,inf,680.0,22302640.000000015,870048289040.0011
gavel_[0-100],openb-pod-1850,36,V100,34283.00000000001,40520.00000000001,320,13570.0,25712,34283,inf,680.0,23312440.000000004,944620068800.0004
gavel_[0-100],openb-pod-2301,30,V100,34431.00000000002,40845.00000000002,650,13638.0,25622,34431,inf,350.0,12050850.000000007,492216968250.00055
gavel_[0-100],openb-pod-1867,37,V100,39237.99999999996,45681.99999999996,320,15004.0,23135,39238,inf,680.0,26681839.999999974,1218879814879.9978
gavel_[0-100],openb-pod-1319,34,V100,50337.99999999998,57095.99999999998,160,20604.0,30079,50338,inf,840.0,42283919.999999985,2414242696319.998
gavel_[0-100],openb-pod-2154,29,V100,61265.00000000006,68150.00000000006,50,23497.0,38828,61265,inf,950.0,58201750.00000005,3966449262500.007
gavel_[0-100],openb-pod-2093,27,V100,78014.00000000009,85109.00000000009,460,32330.0,46077,78014,inf,540.0,42127560.000000045,3585434504040.0073
gavel_[0-100],openb-pod-3104,25,V100,98563.00000000007,105767.00000000007,320,40717.0,70773,98563,inf,680.0,67022840.00000005,7088804718280.011
gavel_[0-100],openb-pod-1636,44,V100,107896.0,115737.0,320,43251.0,78754,107896,inf,680.0,73369280.0,8491540359360.0
gavel_[0-100],openb-pod-2950,42,V100,118011.00000000004,126080.00000000004,160,48212.0,71403,118011,inf,840.0,99129240.00000003,12498214579200.008
gavel_[0-100],openb-pod-2260,28,V100,128467.99999999994,137475.99999999994,320,48850.0,79729,128468,inf,680.0,87358239.99999996,12009661402239.988
gavel_[0-100],openb-pod-2907,41,V100,183716.99999999988,193200.99999999988,810,75528.0,150768,183717,inf,190.0,34906229.99999998,6743918542229.991
gavel_[0-100],openb-pod-2173,38,V100,199826.99999999985,209372.99999999985,550,78199.0,143687,199827,111625.0,450.0,89922149.99999994,18827270311949.973
gavel_[0-100],openb-pod-2354,32,V100,281442.0000000001,291646.0000000001,320,106344.0,178127,281442,199415.0,680.0,191380560.0000001,55815374801760.05
gavel_[0-100],openb-pod-1958,33,V100,32235650.000000007,32246139.000000007,460,12475899.0,24822430,32235650,inf,540.0,17407251000.000004,5.613166353538893e+17
gavel_[0-150],openb-pod-2889,4,A100,1050.0,1050.0,320,1050.0,1626,2604,inf,680.0,714000.0,749700000.0
gavel_[0-150],openb-pod-2300,5,A100,1067.0,1067.0,320,1067.0,1659,2769,inf,680.0,725560.0,774172520.0
gavel_[0-150],openb-pod-3101,7,A100,1080.0,1080.0,460,1080.0,1794,2725,inf,540.0,583200.0,629856000.0
gavel_[0-150],openb-pod-2947,8,A100,1086.0,1086.0,470,1086.0,1958,2707,2492.0,530.0,575580.0,625079880.0
gavel_[0-150],openb-pod-1696,1,A100,1094.0,1094.0,470,1094.0,2153,2894,inf,530.0,579820.0,634323080.0
gavel_[0-150],openb-pod-1118,0,A100,1122.0,1122.0,470,1122.0,2233,2934,inf,530.0,594660.0,667208520.0
gavel_[0-150],openb-pod-1376,2,A100,1131.0,1131.0,650,1131.0,2022,2779,inf,350.0,395850.0,447706350.0
gavel_[0-150],openb-pod-2006,9,A100,1138.0,1138.0,650,1138.0,1664,2767,inf,350.0,398300.0,453265400.0
gavel_[0-150],openb-pod-1478,6,A100,1177.0,1177.0,480,1177.0,1733,3023,inf,520.0,612040.0,720371080.0
gavel_[0-150],openb-pod-2745,3,A100,1199.0,1199.0,320,1199.0,2164,3067,inf,680.0,815320.0,977568680.0
gavel_[0-150],openb-pod-2113,20,GTX2080Ti,1807.0,1807.0,230,1213.0,1807,2964,inf,770.0,1391390.0,2514241730.0
gavel_[0-150],openb-pod-3120,15,GTX2080Ti,1811.0,1811.0,650,1245.0,1811,3277,inf,350.0,633850.0,1147902350.0
gavel_[0-150],openb-pod-1529,16,GTX2080Ti,1843.0,1843.0,650,1302.0,1843,3386,inf,350.0,645050.0,1188827150.0
gavel_[0-150],openb-pod-2954,19,GTX2080Ti,1863.0,1863.0,650,1281.0,1863,3165,inf,350.0,652050.0,1214769150.0
gavel_[0-150],openb-pod-2762,22,GTX2080Ti,1875.0,1875.0,230,1220.0,1875,3104,inf,770.0,1443750.0,2707031250.0
gavel_[0-150],openb-pod-1127,23,GTX2080Ti,2059.0,2059.0,470,1295.0,2059,3385,3854.0,530.0,1091270.0,2246924930.0
gavel_[0-150],openb-pod-2030,13,GTX2080Ti,2181.0,2181.0,650,1327.0,2181,3390,inf,350.0,763350.0,1664866350.0
gavel_[0-150],openb-pod-2132,17,GTX2080Ti,2208.0,2208.0,160,1301.0,2208,3294,3902.0,840.0,1854720.0,4095221760.0
gavel_[0-150],openb-pod-1976,18,GTX2080Ti,2303.0000000000005,2303.0000000000005,650,1414.0,2303,3613,inf,350.0,806050.0000000001,1856333150.0000007
gavel_[0-150],openb-pod-2074,24,GTX2080Ti,2355.0,2355.0,650,1447.0,2355,3479,inf,350.0,824250.0,1941108750.0
gavel_[0-150],openb-pod-3342,12,GTX2080Ti,2415.0000000000005,2415.0000000000005,160,1411.0,2415,3603,inf,840.0,2028600.0000000005,4899069000.000002
gavel_[0-150],openb-pod-1150,14,GTX2080Ti,2508.999999999999,2508.999999999999,470,1466.0,2509,3806,inf,530.0,1329769.9999999995,3336392929.9999976
gavel_[0-150],openb-pod-1812,10,GTX2080Ti,2536.0000000000005,2536.0000000000005,810,1314.0,2536,3221,inf,190.0,481840.00000000006,1221946240.0000005
gavel_[0-150],openb-pod-1211,21,GTX2080Ti,2602.9999999999995,2602.9999999999995,320,1315.0,2603,3187,inf,680.0,1770039.9999999998,4607414119.999999
gavel_[0-150],openb-pod-3337,11,GTX2080Ti,2626.0,2626.0,470,1339.0,2626,3242,inf,530.0,1391780.0,3654814280.0
gavel_[0-150],openb-pod-1213,4,A100,2368.0000000000005,3418.0000000000005,470,2368.0,3903,6084,inf,530.0,1255040.0000000002,4289726720.0000014
gavel_[0-150],openb-pod-3108,5,A100,2371.000000000001,3438.000000000001,460,2371.0,3879,6213,3899.0,540.0,1280340.0000000005,4401808920.000003
gavel_[0-150],openb-pod-2816,7,A100,2377.0,3458.0,650,2377.0,4209,6236,inf,350.0,831950.0,2876883100.0
gavel_[0-150],openb-pod-1793,8,A100,2510.000000000001,3597.000000000001,110,2510.0,3560,6146,inf,890.0,2233900.000000001,8035338300.000006
gavel_[0-150],openb-pod-1241,1,A100,2519.0000000000005,3613.000000000001,650,2519.0,5006,6444,inf,350.0,881650.0000000001,3185401450.0000014
gavel_[0-150],openb-pod-2335,0,A100,2553.9999999999995,3677.0,230,2554.0,3790,6413,inf,770.0,1966579.9999999995,7231114659.999998
gavel_[0-150],openb-pod-1589,41,V100,3736.000000000002,3736.000000000002,460,1528.0,2792,3736,inf,540.0,2017440.000000001,7537155840.000007
gavel_[0-150],openb-pod-1800,2,A100,2625.0000000000005,3756.000000000001,470,2625.0,4813,6758,inf,530.0,1391250.0000000002,5225535000.000002
gavel_[0-150],openb-pod-2637,9,A100,2700.000000000001,3838.000000000001,460,2700.0,3813,6885,6933.0,540.0,1458000.0000000005,5595804000.000003
gavel_[0-150],openb-pod-2868,33,V100,3860.0,3860.0,320,1456.0,2829,3860,inf,680.0,2624800.0,10131728000.0
gavel_[0-150],openb-pod-2205,28,V100,3880.999999999999,3880.999999999999,650,1466.0,2687,3881,inf,350.0,1358349.9999999998,5271756349.999998
gavel_[0-150],openb-pod-1960,6,A100,2720.9999999999995,3898.0,220,2721.0,5296,6976,inf,780.0,2122379.9999999995,8273037239.999998
gavel_[0-150],openb-pod-1398,44,V100,3925.999999999999,3925.999999999999,650,1489.0,2839,3926,inf,350.0,1374099.9999999998,5394716599.999998
gavel_[0-150],openb-pod-2467,3,A100,2755.0,3954.0,220,2755.0,4033,7204,inf,780.0,2148900.0,8496750600.0
gavel_[0-150],openb-pod-1652,37,V100,4237.000000000001,4237.000000000001,470,1710.0,3391,4237,inf,530.0,2245610.0000000005,9514649570.000004
